"{0.535742998123169, -0.4071440100669861, -0.7397379875183105}","{0.6694610118865967, -0.3218330144882202, -0.6695119738578796}","{0.529259979724884, -0.2228350043296814, -0.8186780214309692}"
"{0.535742998123169, -0.4071440100669861, -0.7397379875183105}","{0.529259979724884, -0.2228350043296814, -0.8186780214309692}","{0.3833349943161011, -0.37978100776672363, -0.8419169783592224}"
"{0.7394999861717224, -0.40680500864982605, -0.5363309979438782}","{0.8188779950141907, -0.22269999980926514, -0.5290020108222961}","{0.6694610118865967, -0.3218330144882202, -0.6695119738578796}"
"{0.7394999861717224, -0.40680500864982605, -0.5363309979438782}","{0.8420699834823608, -0.37967899441719055, -0.38309499621391296}","{0.8188779950141907, -0.22269999980926514, -0.5290020108222961}"
"{0.41144299507141113, -0.7238559722900391, -0.5538480281829834}","{0.2229350060224533, -0.818818986415863, -0.5289959907531738}","{0.3798759877681732, -0.8419770002365112, -0.3831070065498352}"
"{0.41144299507141113, -0.7238559722900391, -0.5538480281829834}","{0.30270299315452576, -0.6753349900245667, -0.672527015209198}","{0.2229350060224533, -0.818818986415863, -0.5289959907531738}"
"{0.17348599433898926, -0.38726499676704407, -0.9054989814758301}","{0., -0.22252100706100464, -0.9749280214309692}","{0., -0.43388399481773376, -0.9009690284729004}"
"{0.38736599683761597, -0.17333899438381195, -0.9054840207099915}","{0.43388399481773376, 0., -0.9009690284729004}","{0.22252100706100464, 0., -0.9749280214309692}"
"{0.3873229920864105, -0.9055399894714355, -0.17314200103282928}","{0.22252100706100464, -0.9749280214309692, 0.}","{0.43388399481773376, -0.9009690284729004, 0.}"
"{0.9056130051612854, -0.38714900612831116, -0.1731400042772293}","{0.9009690284729004, -0.43388399481773376, 0.}","{0.9749280214309692, -0.22252100706100464, 0.}"
"{0.9056529998779297, -0.1731709986925125, -0.38704100251197815}","{0.9749280214309692, 0., -0.22252100706100464}","{0.9009690284729004, 0., -0.43388399481773376}"
"{0.17338399589061737, -0.9056029915809631, -0.3870689868927002}","{0., -0.9009690284729004, -0.43388399481773376}","{0., -0.9749280214309692, -0.22252100706100464}"
"{0.17348599433898926, -0.38726499676704407, -0.9054989814758301}","{0.24139000475406647, -0.24122600257396698, -0.939969003200531}","{0., -0.22252100706100464, -0.9749280214309692}"
"{0.38736599683761597, -0.17333899438381195, -0.9054840207099915}","{0.22252100706100464, 0., -0.9749280214309692}","{0.24139000475406647, -0.24122600257396698, -0.939969003200531}"
"{0.3873229920864105, -0.9055399894714355, -0.17314200103282928}","{0.24138499796390533, -0.9399979710578918, -0.24111799895763397}","{0.22252100706100464, -0.9749280214309692, 0.}"
"{0.9056130051612854, -0.38714900612831116, -0.1731400042772293}","{0.9749280214309692, -0.22252100706100464, 0.}","{0.9400659799575806, -0.2411620020866394, -0.24107399582862854}"
"{0.9056529998779297, -0.1731709986925125, -0.38704100251197815}","{0.9400659799575806, -0.2411620020866394, -0.24107399582862854}","{0.9749280214309692, 0., -0.22252100706100464}"
"{0.17338399589061737, -0.9056029915809631, -0.3870689868927002}","{0., -0.9749280214309692, -0.22252100706100464}","{0.24138499796390533, -0.9399979710578918, -0.24111799895763397}"
"{0.17348599433898926, -0.38726499676704407, -0.9054989814758301}","{0., -0.43388399481773376, -0.9009690284729004}","{0.22293800115585327, -0.5292230248451233, -0.8186720013618469}"
"{0.9056130051612854, -0.38714900612831116, -0.1731400042772293}","{0.8188220262527466, -0.5290889739990234, -0.22269900143146515}","{0.9009690284729004, -0.43388399481773376, 0.}"
"{0.9056529998779297, -0.1731709986925125, -0.38704100251197815}","{0.9009690284729004, 0., -0.43388399481773376}","{0.8188779950141907, -0.22269999980926514, -0.5290020108222961}"
"{0.38736599683761597, -0.17333899438381195, -0.9054840207099915}","{0.529259979724884, -0.2228350043296814, -0.8186780214309692}","{0.43388399481773376, 0., -0.9009690284729004}"
"{0.3873229920864105, -0.9055399894714355, -0.17314200103282928}","{0.43388399481773376, -0.9009690284729004, 0.}","{0.5292320251464844, -0.8187419772148132, -0.22266100347042084}"
"{0.17338399589061737, -0.9056029915809631, -0.3870689868927002}","{0.2229350060224533, -0.818818986415863, -0.5289959907531738}","{0., -0.9009690284729004, -0.43388399481773376}"
"{0.535742998123169, -0.4071440100669861, -0.7397379875183105}","{0.3833349943161011, -0.37978100776672363, -0.8419169783592224}","{0.4321030080318451, -0.550042986869812, -0.7146599888801575}"
"{0.7394999861717224, -0.40680500864982605, -0.5363309979438782}","{0.7142320275306702, -0.5472440123558044, -0.43634501099586487}","{0.8420699834823608, -0.37967899441719055, -0.38309499621391296}"
"{0.41144299507141113, -0.7238559722900391, -0.5538480281829834}","{0.3798759877681732, -0.8419770002365112, -0.3831070065498352}","{0.5499569773674011, -0.712460994720459, -0.43582800030708313}"
